Date,21-Day,63-Day,126-Day
2023-02-03 00:00:00+00:00,19.646045988354572,31.362747779549125,64.76358510937511
2023-02-06 00:00:00+00:00,16.93449462432531,30.691677260792986,64.96579531382552
2023-02-07 00:00:00+00:00,16.221110628859787,30.53054665566534,65.29795812120781
2023-02-08 00:00:00+00:00,13.438651516004919,30.10325648819408,65.51802546955744
2023-02-09 00:00:00+00:00,13.5958363227419,28.847085367109415,65.40430550360578
2023-02-10 00:00:00+00:00,12.808924230872925,27.107601181438213,65.36694453671113
2023-02-13 00:00:00+00:00,13.138537970582181,26.698945046627088,65.26427852504307
2023-02-14 00:00:00+00:00,12.713007166411526,26.87319157553801,65.41222682051064
2023-02-15 00:00:00+00:00,13.369116872119914,26.85721014424076,65.63999425460084
2023-02-16 00:00:00+00:00,13.22575229358366,25.865022705238328,65.60689118530668
2023-02-17 00:00:00+00:00,12.77953512134281,25.048957214517944,65.5469476722529
2023-02-21 00:00:00+00:00,17.65762912512191,24.593219485107088,65.38584543983653
2023-02-22 00:00:00+00:00,20.153433705150523,24.3248759163372,65.43227676346194
2023-02-23 00:00:00+00:00,20.780169224844418,24.11875760956349,65.56025076313104
2023-02-24 00:00:00+00:00,21.73490082205758,24.16632235408909,65.62258469518068
2023-02-27 00:00:00+00:00,21.699327136561127,24.15680582721142,65.68975614311681
2023-02-28 00:00:00+00:00,21.226696754006465,24.151736257655504,65.81612965960927
